County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
01,ADAMS,0010,Mapleton 1,3590,Global Intermediate Academy,0,0,0,0,0,0,54,55,58,60,53,0,0,0,0,280,
01,ADAMS,0010,Mapleton 1,3623,Global Primary Academy,83,0,58,45,54,49,0,0,0,0,0,0,0,0,0,289,
01,ADAMS,0010,Mapleton 1,6315,North Valley School for Young Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,
01,ADAMS,0010,Mapleton 1,8823,Trailside Academy,56,0,36,42,27,42,40,59,59,61,56,0,0,0,0,478,
01,ADAMS,0020,Adams 12 Five Star Schools,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,1,11,47,59,
01,ADAMS,0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,0,0,63,70,80,80,66,85,0,0,0,0,0,0,0,444,
01,ADAMS,0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,0,0,0,0,0,0,0,0,350,360,410,0,0,0,0,1120,
01,ADAMS,0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,0,0,92,104,92,106,98,117,0,0,0,0,0,0,0,609,
01,ADAMS,0020,Adams 12 Five Star Schools,0070,Adams12 Five Star Preschool,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,
01,ADAMS,0020,Adams 12 Five Star Schools,0210,Vantage Point,0,0,0,0,0,0,0,0,0,12,33,5,51,143,139,383,
01,ADAMS,0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,54,0,82,78,79,81,103,98,0,0,0,0,0,0,0,575,
01,ADAMS,0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,74,0,76,73,73,66,56,79,0,0,0,0,0,0,0,497,
01,ADAMS,0020,Adams 12 Five Star Schools,1480,Century Middle School,0,0,0,0,0,0,0,0,319,343,256,0,0,0,0,918,
01,ADAMS,0020,Adams 12 Five Star Schools,1519,Stargate Charter School,0,0,92,100,100,100,100,100,135,135,134,116,112,115,82,1421,
01,ADAMS,0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,54,0,88,74,87,79,91,105,0,0,0,0,0,0,0,578,
01,ADAMS,0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,0,0,97,96,83,99,94,87,0,0,0,0,0,0,0,556,
01,ADAMS,0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,0,0,62,68,73,70,74,81,0,0,0,0,0,0,0,428,
01,ADAMS,0020,Adams 12 Five Star Schools,2361,Eagleview Elementary School,0,0,73,85,114,93,89,107,0,0,0,0,0,0,0,561,
01,ADAMS,0020,Adams 12 Five Star Schools,2410,Tarver Elementary School,54,0,65,63,63,90,70,70,0,0,0,0,0,0,0,475,
01,ADAMS,0020,Adams 12 Five Star Schools,2576,Cherry Drive Elementary School,74,0,49,45,55,47,54,51,0,0,0,0,0,0,0,375,
01,ADAMS,0020,Adams 12 Five Star Schools,2578,Skyview Elementary School,0,0,63,67,72,83,73,73,0,0,0,0,0,0,0,431,
01,ADAMS,0020,Adams 12 Five Star Schools,2580,Hunters Glen Elementary School,57,0,61,68,59,70,77,79,0,0,0,0,0,0,0,471,
01,ADAMS,0020,Adams 12 Five Star Schools,2582,Rocky Mountain Elementary School,0,0,47,53,66,71,72,77,0,0,0,0,0,0,0,386,
01,ADAMS,0020,Adams 12 Five Star Schools,2584,Riverdale Elementary School,65,0,69,71,68,63,56,68,0,0,0,0,0,0,0,460,
01,ADAMS,0020,Adams 12 Five Star Schools,2918,Federal Heights Elementary School,54,0,53,87,68,75,74,91,0,0,0,0,0,0,0,502,
01,ADAMS,0020,Adams 12 Five Star Schools,4000,Hillcrest Elementary School,0,0,60,72,83,65,77,76,0,0,0,0,0,0,0,433,
01,ADAMS,0020,Adams 12 Five Star Schools,4108,Horizon High School,0,0,0,0,0,0,0,0,0,0,0,554,496,536,473,2059,
01,ADAMS,0020,Adams 12 Five Star Schools,4172,Hulstrom Options K-8 School,0,0,69,75,75,78,77,78,77,70,79,0,0,0,0,678,
01,ADAMS,0020,Adams 12 Five Star Schools,4187,Silver Hills Middle School,0,0,0,0,0,0,0,0,365,365,358,0,0,0,0,1088,
01,ADAMS,0020,Adams 12 Five Star Schools,4699,New America School - Thornton,0,0,0,0,0,0,0,0,0,0,0,18,49,95,175,337,
01,ADAMS,0020,Adams 12 Five Star Schools,5043,Legacy High School,0,0,0,0,0,0,0,0,0,0,0,634,668,616,527,2445,
01,ADAMS,0020,Adams 12 Five Star Schools,5058,Leroy Drive Elementary School,0,0,67,63,61,69,55,78,0,0,0,0,0,0,0,393,
01,ADAMS,0020,Adams 12 Five Star Schools,5418,Malley Drive Elementary School,49,0,54,65,76,65,55,80,0,0,0,0,0,0,0,444,
01,ADAMS,0020,Adams 12 Five Star Schools,5706,McElwain Elementary School,0,0,78,67,72,71,70,73,0,0,0,0,0,0,0,431,
01,ADAMS,0020,Adams 12 Five Star Schools,5814,The International School at Thornton Middle,0,0,0,0,0,0,0,0,347,335,312,0,0,0,0,994,
01,ADAMS,0020,Adams 12 Five Star Schools,5816,Thornton High School,0,0,0,0,0,0,0,0,0,0,0,404,399,445,360,1608,
01,ADAMS,0020,Adams 12 Five Star Schools,6060,Mountain Range High School,0,0,0,0,0,0,0,0,0,0,0,481,469,489,453,1892,
01,ADAMS,0020,Adams 12 Five Star Schools,6150,Mountain View Elementary School,40,0,89,89,93,98,96,93,0,0,0,0,0,0,0,598,
01,ADAMS,0020,Adams 12 Five Star Schools,6342,Shadow Ridge Middle School,0,0,0,0,0,0,0,0,299,270,297,0,0,0,0,866,
01,ADAMS,0020,Adams 12 Five Star Schools,6355,North Mor Elementary School,54,0,56,64,73,63,70,71,0,0,0,0,0,0,0,451,
01,ADAMS,0020,Adams 12 Five Star Schools,6376,North Star Elementary School,53,0,57,64,58,64,51,71,0,0,0,0,0,0,0,418,
01,ADAMS,0020,Adams 12 Five Star Schools,6398,Northglenn Middle School,0,0,0,0,0,0,0,0,315,275,266,0,0,0,0,856,
01,ADAMS,0020,Adams 12 Five Star Schools,6402,Northglenn High School,0,0,0,0,0,0,0,0,0,0,0,609,540,518,397,2064,
01,ADAMS,0020,Adams 12 Five Star Schools,6802,Prospect Ridge Academy,0,0,75,98,100,100,100,125,130,130,130,123,109,97,75,1392,
01,ADAMS,0020,Adams 12 Five Star Schools,6956,Pathways Future Center,0,0,0,0,0,0,0,0,6,6,3,6,5,13,265,304,
01,ADAMS,0020,Adams 12 Five Star Schools,7155,Prairie Hills Elementary School,0,0,82,82,70,84,93,84,0,0,0,0,0,0,0,495,
01,ADAMS,0020,Adams 12 Five Star Schools,7795,Silver Creek Elementary,0,0,89,93,107,103,113,100,0,0,0,0,0,0,0,605,
01,ADAMS,0020,Adams 12 Five Star Schools,8211,The Studio School,0,0,46,43,47,45,44,52,0,0,0,0,0,0,0,277,
01,ADAMS,0020,Adams 12 Five Star Schools,8225,Stellar Elementary School,0,0,69,93,80,90,86,95,0,0,0,0,0,0,0,513,
01,ADAMS,0020,Adams 12 Five Star Schools,8275,STEM Lab,51,0,72,72,72,78,78,83,84,73,54,0,0,0,0,717,
01,ADAMS,0020,Adams 12 Five Star Schools,8310,STEM Launch,0,0,83,67,78,63,70,67,104,132,127,0,0,0,0,791,
01,ADAMS,0020,Adams 12 Five Star Schools,8361,Stukey Elementary School,0,0,58,72,66,68,61,67,0,0,0,0,0,0,0,392,
01,ADAMS,0020,Adams 12 Five Star Schools,8814,Thunder Vista P-8,87,0,72,60,72,78,77,68,76,88,69,0,0,0,0,747,
01,ADAMS,0020,Adams 12 Five Star Schools,8842,Thornton Elementary School,46,0,54,60,63,63,64,63,0,0,0,0,0,0,0,413,
01,ADAMS,0020,Adams 12 Five Star Schools,9431,Westgate Charter,0,0,52,51,49,40,53,50,45,50,47,26,20,23,17,523,
01,ADAMS,0020,Adams 12 Five Star Schools,9444,Westlake Middle School,0,0,0,0,0,0,0,0,348,359,394,0,0,0,0,1101,
01,ADAMS,0020,Adams 12 Five Star Schools,9494,Westview Elementary School,55,0,64,67,71,59,59,69,0,0,0,0,0,0,0,444,
01,ADAMS,0020,Adams 12 Five Star Schools,9682,Woodglen Elementary School,72,0,56,66,64,75,68,81,0,0,0,0,0,0,0,482,
01,ADAMS,0030,Adams County 14,0020,Adams City Middle School,0,0,0,0,0,0,0,0,252,256,265,0,0,0,0,773,
01,ADAMS,0030,Adams County 14,0022,Lester R Arnold High School,0,0,0,0,0,0,0,0,0,0,0,5,46,76,126,253,
01,ADAMS,0030,Adams County 14,0024,Adams City High School,0,0,0,0,0,0,0,0,0,0,0,507,443,415,356,1721,
01,ADAMS,0030,Adams County 14,0124,Stars Early Learning Center,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,
01,ADAMS,0030,Adams County 14,0186,Alsup Elementary School,0,0,55,64,58,72,82,84,0,0,0,0,0,0,0,415,
01,ADAMS,0030,Adams County 14,1426,Central Elementary School,0,0,71,62,69,89,85,66,0,0,0,0,0,0,0,442,
01,ADAMS,0030,Adams County 14,2308,Dupont Elementary School,0,0,62,65,76,74,92,108,0,0,0,0,0,0,0,477,
01,ADAMS,0030,Adams County 14,4516,Kearney Middle School,0,0,0,0,0,0,0,0,253,276,265,0,0,0,0,794,
01,ADAMS,0030,Adams County 14,4536,Kemp Elementary School,57,0,75,68,80,72,77,72,0,0,0,0,0,0,0,501,
01,ADAMS,0030,Adams County 14,5880,Mildred L Sanville Preschool,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,
01,ADAMS,0030,Adams County 14,5982,Monaco Elementary School,0,0,37,39,45,53,58,55,0,0,0,0,0,0,0,287,
01,ADAMS,0030,Adams County 14,6534,Hanson Elementary School,171,0,36,39,44,34,37,34,0,0,0,0,0,0,0,395,
01,ADAMS,0030,Adams County 14,7500,Rose Hill Elementary School,57,0,48,50,57,46,55,66,0,0,0,0,0,0,0,379,
01,ADAMS,0040,School District 27J,0700,Belle Creek Charter School,0,0,78,80,77,71,85,79,77,78,64,0,0,0,0,689,
01,ADAMS,0040,School District 27J,1013,Brantner Elementary School,58,0,105,99,114,109,102,106,0,0,0,0,0,0,0,693,
01,ADAMS,0040,School District 27J,1021,Innovations & Options,0,0,0,0,0,0,0,0,0,2,2,10,38,89,152,293,
01,ADAMS,0040,School District 27J,1022,Brighton High School,0,0,0,0,0,0,0,0,0,0,0,531,439,401,445,1816,
01,ADAMS,0040,School District 27J,1052,Bromley East Charter School,0,0,117,119,125,127,129,133,140,150,141,0,0,0,0,1181,
01,ADAMS,0040,School District 27J,2399,Eagle Ridge Academy,0,0,0,0,0,0,0,0,0,0,0,164,134,115,109,522,
01,ADAMS,0040,School District 27J,2945,Foundations Academy,0,0,72,87,76,86,92,88,90,91,69,0,0,0,0,751,
01,ADAMS,0040,School District 27J,3900,Henderson Elementary School,53,0,51,46,48,45,46,73,0,0,0,0,0,0,0,362,
01,ADAMS,0040,School District 27J,4950,Landmark Academy at Reunion,0,0,75,84,85,74,91,85,89,88,78,0,0,0,0,749,
01,ADAMS,0040,School District 27J,5615,Mary E Pennock Elementary School,61,0,103,96,93,92,96,102,0,0,0,0,0,0,0,643,
01,ADAMS,0040,School District 27J,6294,North Elementary School,32,0,38,38,40,39,48,54,0,0,0,0,0,0,0,289,
01,ADAMS,0040,School District 27J,6395,Northeast Elementary School,63,0,76,98,88,71,92,96,0,0,0,0,0,0,0,584,
01,ADAMS,0040,School District 27J,6638,Overland Trail Middle School,0,0,0,0,0,0,0,0,190,220,209,0,0,0,0,619,
01,ADAMS,0040,School District 27J,6702,Otho E Stuart Middle School,0,0,0,0,0,0,0,0,253,266,272,0,0,0,0,791,
01,ADAMS,0040,School District 27J,7129,Prairie View High School,0,0,0,0,0,0,0,0,0,0,0,439,411,438,483,1771,
01,ADAMS,0040,School District 27J,7131,Prairie View Middle School,0,0,0,0,0,0,0,0,209,206,196,0,0,0,0,611,
01,ADAMS,0040,School District 27J,7318,Reunion Elementary School,64,0,120,136,130,84,102,88,0,0,0,0,0,0,0,724,
01,ADAMS,0040,School District 27J,7340,Riverdale Ridge High School,0,0,0,0,0,0,0,0,0,0,0,331,341,217,0,889,
01,ADAMS,0040,School District 27J,7351,Rodger Quist Middle School,0,0,0,0,0,0,0,0,271,264,231,0,0,0,0,766,
01,ADAMS,0040,School District 27J,7714,Second Creek Elementary School,62,0,127,103,114,104,116,124,0,0,0,0,0,0,0,750,
01,ADAMS,0040,School District 27J,7725,SD 27J Preschool at the Brighton LRC,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,
01,ADAMS,0040,School District 27J,8032,John W Thimmig Elementary School,51,0,84,78,95,103,110,120,0,0,0,0,0,0,0,641,
01,ADAMS,0040,School District 27J,8060,South Elementary School,30,0,62,64,79,65,68,77,0,0,0,0,0,0,0,445,
01,ADAMS,0040,School District 27J,8130,Southeast Elementary School,57,0,68,67,66,76,78,78,0,0,0,0,0,0,0,490,
01,ADAMS,0040,School District 27J,8820,Turnberry Elementary,53,0,114,123,98,111,101,111,0,0,0,0,0,0,0,711,
01,ADAMS,0040,School District 27J,9230,Vikan Middle School,0,0,0,0,0,0,0,0,242,205,194,0,0,0,0,641,
01,ADAMS,0040,School District 27J,9426,West Ridge Elementary,52,0,119,111,101,133,115,116,0,0,0,0,0,0,0,747,
01,ADAMS,0050,Bennett 29J,0562,Bennett Intermediate School,0,0,0,0,0,0,81,82,93,0,0,0,0,0,0,256,
01,ADAMS,0050,Bennett 29J,0763,Bennett Preschool,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
01,ADAMS,0050,Bennett 29J,0770,Bennett Elementary School,0,0,74,67,69,69,0,0,0,0,0,0,0,0,0,279,
01,ADAMS,0050,Bennett 29J,0774,Bennett Middle School,0,0,0,0,0,0,0,0,0,95,89,0,0,0,0,184,
01,ADAMS,0050,Bennett 29J,0775,Bennett High School,0,0,0,0,0,0,0,0,0,0,0,89,93,84,95,361,
01,ADAMS,0060,Strasburg 31J,7133,Prairie Creek High School,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,12,
01,ADAMS,0060,Strasburg 31J,8328,Strasburg Elementary School,67,0,76,79,67,73,78,68,0,0,0,0,0,0,0,508,
01,ADAMS,0060,Strasburg 31J,8332,Hemphill Middle School,0,0,0,0,0,0,0,0,97,80,74,0,0,0,0,251,
01,ADAMS,0060,Strasburg 31J,8334,Strasburg High School,0,0,0,0,0,0,0,0,0,0,0,66,79,82,82,309,
01,ADAMS,0070,Westminster Public Schools,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
01,ADAMS,0070,Westminster Public Schools,1622,Metropolitan Arts Academy,16,0,53,53,33,31,57,45,44,0,0,0,0,0,0,332,
01,ADAMS,0070,Westminster Public Schools,2876,Fairview Elementary School,16,0,44,45,45,61,50,65,0,0,0,0,0,0,0,326,
01,ADAMS,0070,Westminster Public Schools,3144,Francis M. Day Elementary School,62,0,49,47,47,42,38,48,0,0,0,0,0,0,0,333,
01,ADAMS,0070,Westminster Public Schools,3649,Gregory Hill Preschool,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,
01,ADAMS,0070,Westminster Public Schools,3792,Harris Park Elementary School,32,0,35,32,43,39,44,41,0,0,0,0,0,0,0,266,
01,ADAMS,0070,Westminster Public Schools,3931,Hidden Lake High School,0,0,0,0,0,0,0,0,0,0,0,21,44,97,196,358,
01,ADAMS,0070,Westminster Public Schools,4334,Colorado STEM Academy,16,0,35,43,34,36,38,46,76,57,37,0,0,0,0,418,
01,ADAMS,0070,Westminster Public Schools,4465,Josephine Hodgkins Leadership Academy,77,0,76,85,85,84,73,96,75,0,0,0,0,0,0,651,
01,ADAMS,0070,Westminster Public Schools,5388,M. Scott Carpenter Middle School,0,0,0,0,0,0,0,0,108,146,156,0,0,0,0,410,
01,ADAMS,0070,Westminster Public Schools,5834,Mesa Elementary School,16,0,52,51,44,36,59,47,0,0,0,0,0,0,0,305,
01,ADAMS,0070,Westminster Public Schools,7305,Iver C. Ranum Middle School,0,0,0,0,0,0,0,0,164,218,210,0,0,0,0,592,
01,ADAMS,0070,Westminster Public Schools,7810,John E. Flynn A Marzano Academy,32,0,46,46,34,39,31,39,24,0,0,0,0,0,0,291,
01,ADAMS,0070,Westminster Public Schools,7812,Shaw Heights Middle School,0,0,0,0,0,0,0,0,177,191,200,0,0,0,0,568,
01,ADAMS,0070,Westminster Public Schools,7860,Sherrelwood Elementary School,16,0,40,46,43,41,47,46,0,0,0,0,0,0,0,279,
01,ADAMS,0070,Westminster Public Schools,7952,Skyline Vista Elementary School,32,0,46,63,46,49,58,59,0,0,0,0,0,0,0,353,
01,ADAMS,0070,Westminster Public Schools,8406,Sunset Ridge Elementary School,16,0,51,47,43,45,59,53,0,0,0,0,0,0,0,314,
01,ADAMS,0070,Westminster Public Schools,8798,Tennyson Knolls Elementary School,16,0,51,38,59,41,51,62,0,0,0,0,0,0,0,318,
01,ADAMS,0070,Westminster Public Schools,9236,Westminster Academy for International Studies,32,0,30,35,37,32,30,34,32,21,16,0,0,0,0,299,
01,ADAMS,0070,Westminster Public Schools,9466,Westminster High School,0,0,0,0,0,0,0,0,0,0,0,639,648,606,513,2406,
01,ADAMS,0070,Westminster Public Schools,9734,Westminster Public Schools Early Learning Center,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
02,ALAMOSA,0100,Alamosa RE-11J,0114,Ortega Middle School,0,0,0,0,0,0,0,0,180,160,179,0,0,0,0,519,
02,ALAMOSA,0100,Alamosa RE-11J,0115,Alamosa Elementary School,0,0,190,168,169,197,206,212,0,0,0,0,0,0,0,1142,
02,ALAMOSA,0100,Alamosa RE-11J,0118,Alamosa High School,0,0,0,0,0,0,0,0,0,0,0,193,146,127,134,600,
02,ALAMOSA,0100,Alamosa RE-11J,0368,Alamosa Ombudsman School of Excellence,0,0,0,0,0,0,0,0,1,2,5,14,10,2,3,37,
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7626,Sangre de Cristo Elementary School,15,0,21,20,20,21,15,24,0,0,0,0,0,0,0,136,
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7630,Sangre de Cristo Undivided High School,0,0,0,0,0,0,0,0,29,25,23,22,18,13,19,149,
03,ARAPAHOE,0120,Englewood 1,0206,Colorado's Finest High School of Choice,0,0,0,0,0,0,0,0,0,0,0,57,64,79,99,299,
03,ARAPAHOE,0120,Englewood 1,1514,Charles Hay World School,0,0,55,49,55,52,47,49,25,0,0,0,0,0,0,332,
03,ARAPAHOE,0120,Englewood 1,1556,Cherrelyn Elementary School,0,0,42,32,36,32,29,32,30,0,0,0,0,0,0,233,
03,ARAPAHOE,0120,Englewood 1,1652,Clayton Elementary School,0,0,59,60,70,67,51,60,53,0,0,0,0,0,0,420,
03,ARAPAHOE,0120,Englewood 1,2746,Englewood High School,0,0,0,0,0,0,0,0,0,0,0,142,147,140,125,554,
03,ARAPAHOE,0120,Englewood 1,2750,Englewood Leadership Academy,0,0,0,0,0,0,0,0,32,28,19,0,0,0,0,79,
03,ARAPAHOE,0120,Englewood 1,2752,Englewood Middle School,0,0,0,0,0,0,0,0,0,132,150,0,0,0,0,282,
03,ARAPAHOE,0120,Englewood 1,5318,Englewood Early Childhood Education Center at Maddox,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,
03,ARAPAHOE,0120,Englewood 1,9620,Wm E Bishop Elementary School,0,0,34,23,29,39,36,23,21,0,0,0,0,0,0,205,
03,ARAPAHOE,0123,Sheridan 2,3054,Alice Terry Elementary School,0,0,74,63,77,0,0,0,0,0,0,0,0,0,0,214,
03,ARAPAHOE,0123,Sheridan 2,7837,Fort Logan Northgate,0,0,0,0,0,60,79,101,104,97,100,0,0,0,0,541,
03,ARAPAHOE,0123,Sheridan 2,7842,Sheridan High School,0,0,0,0,0,0,0,0,0,0,0,95,82,81,90,348,
03,ARAPAHOE,0123,Sheridan 2,7843,Early Childhood Education Center,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,
03,ARAPAHOE,0123,Sheridan 2,8123,SOAR Academy,0,0,0,0,0,0,0,0,0,0,0,5,14,19,56,94,
03,ARAPAHOE,0130,Cherry Creek 5,0016,Fox Hollow Elementary School,65,0,88,92,97,94,101,120,0,0,0,0,0,0,0,657,
03,ARAPAHOE,0130,Cherry Creek 5,0018,Liberty Middle School,0,0,0,0,0,0,0,0,334,352,370,0,0,0,0,1056,
03,ARAPAHOE,0130,Cherry Creek 5,0102,Altitude Elementary School,58,0,126,118,114,121,122,120,0,0,0,0,0,0,0,779,
03,ARAPAHOE,0130,Cherry Creek 5,0141,Sky Vista Middle School,0,0,0,0,0,0,0,0,324,303,302,0,0,0,0,929,
03,ARAPAHOE,0130,Cherry Creek 5,0188,Colorado Skies Academy,0,0,0,0,0,0,0,0,51,36,31,0,0,0,0,118,
03,ARAPAHOE,0130,Cherry Creek 5,0242,Antelope Ridge Elementary School,0,0,97,115,109,105,118,111,0,0,0,0,0,0,0,655,
03,ARAPAHOE,0130,Cherry Creek 5,0243,Coyote Hills Elementary School,0,0,71,97,91,106,94,106,0,0,0,0,0,0,0,565,
03,ARAPAHOE,0130,Cherry Creek 5,0348,Arrowhead Elementary School,53,0,68,80,87,76,82,93,0,0,0,0,0,0,0,539,
03,ARAPAHOE,0130,Cherry Creek 5,0442,Aspen Crossing Elementary School,59,0,78,96,88,93,100,98,0,0,0,0,0,0,0,612,
03,ARAPAHOE,0130,Cherry Creek 5,0714,Belleview Elementary School,0,0,86,100,77,93,116,114,0,0,0,0,0,0,0,586,
03,ARAPAHOE,0130,Cherry Creek 5,1155,Buffalo Trail Elementary School,0,0,94,99,103,117,117,131,0,0,0,0,0,0,0,661,
03,ARAPAHOE,0130,Cherry Creek 5,1273,Canyon Creek Elementary School,0,0,79,76,81,84,80,94,0,0,0,0,0,0,0,494,
03,ARAPAHOE,0130,Cherry Creek 5,1429,Cherry Creek Elevation,0,0,0,0,0,0,0,0,0,0,0,22,31,44,24,121,
03,ARAPAHOE,0130,Cherry Creek 5,1510,Challenge School,0,0,23,47,47,63,64,73,74,64,73,0,0,0,0,528,
03,ARAPAHOE,0130,Cherry Creek 5,1551,Cherokee Trail High School,0,0,0,0,0,0,0,0,0,0,0,693,683,702,740,2818,
03,ARAPAHOE,0130,Cherry Creek 5,1566,Campus Middle School,0,0,0,0,0,0,0,0,508,486,522,0,0,0,0,1516,
03,ARAPAHOE,0130,Cherry Creek 5,1568,West Middle School,0,0,0,0,0,0,0,0,394,413,442,0,0,0,0,1249,
03,ARAPAHOE,0130,Cherry Creek 5,1570,Cherry Creek High School,0,0,0,0,0,0,0,0,0,0,0,988,936,940,942,3806,
03,ARAPAHOE,0130,Cherry Creek 5,1571,Cherry Creek Charter Academy,0,0,52,78,52,78,52,78,52,78,50,0,0,0,0,570,
03,ARAPAHOE,0130,Cherry Creek 5,1572,High Plains Elementary School,0,0,88,83,92,102,101,100,0,0,0,0,0,0,0,566,
03,ARAPAHOE,0130,Cherry Creek 5,1574,Cherry Hills Village Elementary School,0,0,69,89,79,95,104,95,0,0,0,0,0,0,0,531,
03,ARAPAHOE,0130,Cherry Creek 5,1614,Cimarron Elementary School,0,0,63,82,72,83,77,86,0,0,0,0,0,0,0,463,
03,ARAPAHOE,0130,Cherry Creek 5,1916,Cottonwood Creek Elementary School,0,0,108,97,107,111,91,139,0,0,0,0,0,0,0,653,
03,ARAPAHOE,0130,Cherry Creek 5,1970,Creekside Elementary School,47,0,81,99,97,105,92,126,0,0,0,0,0,0,0,647,
03,ARAPAHOE,0130,Cherry Creek 5,2094,Dakota Valley Elementary School,0,0,87,80,95,83,106,94,0,0,0,0,0,0,0,545,
03,ARAPAHOE,0130,Cherry Creek 5,2292,Dry Creek Elementary School,36,0,55,61,59,60,70,65,0,0,0,0,0,0,0,406,
03,ARAPAHOE,0130,Cherry Creek 5,2357,Eaglecrest High School,0,0,0,0,0,0,0,0,0,0,0,796,832,731,704,3063,
03,ARAPAHOE,0130,Cherry Creek 5,2428,Eastridge Community Elementary School,228,0,105,124,106,104,115,104,0,0,0,0,0,0,0,886,
03,ARAPAHOE,0130,Cherry Creek 5,2653,Endeavor Academy,0,0,0,0,0,0,0,0,0,0,0,0,12,73,198,283,
03,ARAPAHOE,0130,Cherry Creek 5,2897,Falcon Creek Middle School,0,0,0,0,0,0,0,0,309,290,281,0,0,0,0,880,
03,ARAPAHOE,0130,Cherry Creek 5,3030,Fox Ridge Middle School,0,0,0,0,0,0,0,0,351,336,398,0,0,0,0,1085,
03,ARAPAHOE,0130,Cherry Creek 5,3589,Grandview High School,0,0,0,0,0,0,0,0,0,0,0,782,747,725,693,2947,
03,ARAPAHOE,0130,Cherry Creek 5,3648,Greenwood Elementary School,0,0,59,58,68,65,75,81,0,0,0,0,0,0,0,406,
03,ARAPAHOE,0130,Cherry Creek 5,3926,Heritage Elementary School,0,0,50,67,54,58,48,64,0,0,0,0,0,0,0,341,
03,ARAPAHOE,0130,Cherry Creek 5,3988,Highline Community Elementary School,0,0,71,96,83,66,73,104,0,0,0,0,0,0,0,493,
03,ARAPAHOE,0130,Cherry Creek 5,4062,Holly Hills Elementary School,0,0,95,80,86,85,94,102,0,0,0,0,0,0,0,542,
03,ARAPAHOE,0130,Cherry Creek 5,4078,Homestead Elementary School,0,0,76,70,78,84,73,92,0,0,0,0,0,0,0,473,
