County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
08,CHAFFEE,0500,SALIDA R-32,4680,SALIDA MIDDLE SCHOOL,0,0,0,0,0,0,0,84,78,75,105,0,0,0,0,342,
08,CHAFFEE,0500,SALIDA R-32,5268,LONGFELLOW ELEMENTARY SCHOOL,0,2,96,94,81,90,80,0,0,0,0,0,0,0,0,443,
08,CHAFFEE,0500,SALIDA R-32,7568,SALIDA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,77,80,65,63,285,
08,CHAFFEE,0500,SALIDA R-32,7643,SALIDA EARLY CHILDHOOD CENTER,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,
08,CHAFFEE,0500,SALIDA R-32 Total,,,68,2,96,94,81,90,80,91,85,82,112,78,87,76,72,"1,194",
09,CHEYENNE,0510,KIT CARSON R-1,4738,KIT CARSON ELEMENTARY SCHOOL,0,10,0,7,4,10,11,5,0,0,0,0,0,0,0,47,
09,CHEYENNE,0510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,10,8,9,8,10,11,5,61,
09,CHEYENNE,0510,KIT CARSON R-1 Total,,,0,10,0,7,4,10,11,5,10,8,9,8,10,11,5,108,
09,CHEYENNE,0520,CHEYENNE COUNTY RE-5,1608,CHEYENNE WELLS ELEMENTARY SCHOOL,10,0,18,14,19,12,14,14,4,0,0,0,0,0,0,105,
09,CHEYENNE,0520,CHEYENNE COUNTY RE-5,1612,CHEYENNE WELLS JUNIOR/HIGH SCHOOL,0,0,0,0,0,0,0,0,0,13,8,15,14,13,14,77,
09,CHEYENNE,0520,CHEYENNE COUNTY RE-5 Total,,,10,0,18,14,19,12,14,14,4,13,8,15,14,13,14,182,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,1660,CLEAR CREEK MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,56,63,0,0,0,0,119,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,3385,GEORGETOWN COMMUNITY SCHOOL,22,0,12,17,13,15,7,11,15,0,0,0,0,0,0,112,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4212,CARLSON ELEMENTARY SCHOOL,25,0,34,34,20,25,35,32,23,0,0,0,0,0,0,228,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4216,CLEAR CREEK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,59,61,51,51,222,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1,4700,KING-MURPHY ELEMENTARY SCHOOL,21,0,20,33,31,27,34,28,15,0,0,0,0,0,0,209,
10,CLEAR CREEK,0540,CLEAR CREEK RE-1 Total,,,68,0,66,84,64,67,76,71,53,56,63,59,61,51,51,890,
11,CONEJOS,0550,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,0,0,0,0,0,0,0,0,68,66,80,0,0,0,0,214,
11,CONEJOS,0550,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,82,67,69,61,279,
11,CONEJOS,0550,NORTH CONEJOS RE-1J,4836,LA JARA ELEMENTARY SCHOOL,0,0,30,36,34,30,44,31,0,0,0,0,0,0,0,205,
11,CONEJOS,0550,NORTH CONEJOS RE-1J,5422,MANASSA ELEMENTARY SCHOOL,0,0,34,34,38,34,33,35,0,0,0,0,0,0,0,208,
11,CONEJOS,0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,0,0,0,1,0,1,1,4,0,4,7,9,8,9,14,58,
11,CONEJOS,0550,NORTH CONEJOS RE-1J Total,,,0,0,64,71,72,65,78,70,68,70,87,91,75,78,75,964,
11,CONEJOS,0560,SANFORD 6J,7612,SANFORD ELEMENTARY SCHOOL,27,0,33,35,26,35,21,26,15,0,0,0,0,0,0,218,
11,CONEJOS,0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,28,34,29,28,29,25,173,
11,CONEJOS,0560,SANFORD 6J Total,,,27,0,33,35,26,35,21,26,15,28,34,29,28,29,25,391,
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0248,GUADALUPE ELEMENTARY SCHOOL,0,0,15,22,19,16,12,16,0,0,0,0,0,0,0,100,
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,0,0,0,0,0,0,0,0,14,18,16,0,0,0,0,48,
11,CONEJOS,0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,23,9,21,17,70,
11,CONEJOS,0580,SOUTH CONEJOS RE-10 Total,,,0,0,15,22,19,16,12,16,14,18,16,23,9,21,17,218,
12,COSTILLA,0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,16,0,16,13,13,19,17,13,21,20,23,14,9,16,11,221,
12,COSTILLA,0640,CENTENNIAL R-1 Total,,,16,0,16,13,13,19,17,13,21,20,23,14,9,16,11,221,
12,COSTILLA,0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,0,0,19,18,23,20,23,18,27,14,18,20,22,16,16,254,
12,COSTILLA,0740,SIERRA GRANDE R-30 Total,,,0,0,19,18,23,20,23,18,27,14,18,20,22,16,16,254,
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2050,CROWLEY COUNTY ELEMENTARY SCHOOL,0,0,36,32,26,33,30,39,0,0,0,0,0,0,0,196,
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2054,CROWLEY COUNTY WARD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,26,29,34,0,0,0,0,89,
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,43,36,41,32,152,
13,CROWLEY,0770,CROWLEY COUNTY RE-1-J Total,,,0,0,36,32,26,33,30,39,26,29,34,43,36,41,32,437,
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2088,CUSTER COUNTY ELEMENTARY SCHOOL,32,0,34,25,26,17,23,22,0,0,0,0,0,0,0,179,
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,24,28,34,0,0,0,0,86,
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,37,27,37,31,132,
14,CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1 Total,,,32,0,34,25,26,17,23,22,24,28,34,37,27,37,31,397,
15,DELTA,0870,DELTA COUNTY 50(J),0489,BACKPACK EARLY LEARNING ACADEMY,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,
15,DELTA,0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,71,68,60,49,248,
15,DELTA,0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,74,72,73,0,0,0,0,219,
15,DELTA,0870,DELTA COUNTY 50(J),1952,NORTH FORK MONTESSORI @ CRAWFORD,30,0,11,15,17,22,20,18,16,0,0,0,0,0,0,149,
15,DELTA,0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,0,0,0,0,0,0,0,0,6,10,9,0,0,0,0,25,
15,DELTA,0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,0,0,0,0,0,0,0,0,0,2,0,6,12,30,51,101,
15,DELTA,0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,166,167,161,0,0,0,0,494,
15,DELTA,0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,160,183,141,145,629,
15,DELTA,0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,0,22,1,36,31,46,38,25,37,42,39,49,48,32,57,503,
15,DELTA,0870,DELTA COUNTY 50(J),3330,GARNET MESA ELEMENTARY SCHOOL,0,0,84,93,94,117,98,96,0,0,0,0,0,0,0,582,
15,DELTA,0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,29,0,38,41,44,40,28,48,50,45,56,0,0,0,0,419,
15,DELTA,0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,48,37,56,61,202,
15,DELTA,0870,DELTA COUNTY 50(J),4182,CEDAREDGE ELEMENTARY SCHOOL,0,0,58,58,70,57,57,67,0,0,0,0,0,0,0,367,
15,DELTA,0870,DELTA COUNTY 50(J),5154,LINCOLN ELEMENTARY SCHOOL,0,0,81,93,90,88,80,75,0,0,0,0,0,0,0,507,
15,DELTA,0870,DELTA COUNTY 50(J),6700,PAONIA ELEMENTARY SCHOOL,28,0,19,18,25,23,33,29,28,0,0,0,0,0,0,203,
15,DELTA,0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,45,27,40,36,42,36,226,
15,DELTA,0870,DELTA COUNTY 50(J) Total,,,288,22,292,354,371,393,354,358,377,383,365,374,384,361,399,"5,075",
16,DENVER,0880,DENVER COUNTY 1,0010,ABRAHAM LINCOLN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,492,352,324,309,"1,477",
16,DENVER,0880,DENVER COUNTY 1,0040,RIDGE VIEW ACADEMY CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,0,94,46,27,48,215,
16,DENVER,0880,DENVER COUNTY 1,0067,ACADEMY OF URBAN LEARNING,0,0,0,0,0,0,0,0,0,0,0,13,40,36,36,125,
16,DENVER,0880,DENVER COUNTY 1,0099,ACADEMY 360,0,0,28,39,32,19,0,0,0,0,0,0,0,0,0,118,
16,DENVER,0880,DENVER COUNTY 1,0220,AMESSE ELEMENTARY SCHOOL,68,0,88,91,89,78,100,79,0,0,0,0,0,0,0,593,
16,DENVER,0880,DENVER COUNTY 1,0388,ASBURY ELEMENTARY SCHOOL,0,0,52,73,62,61,49,46,0,0,0,0,0,0,0,343,
16,DENVER,0880,DENVER COUNTY 1,0408,VALDEZ ELEMENTARY SCHOOL,80,0,54,50,42,47,51,31,0,0,0,0,0,0,0,355,
16,DENVER,0880,DENVER COUNTY 1,0418,ASHLEY ELEMENTARY SCHOOL,45,0,62,48,54,48,45,48,0,0,0,0,0,0,0,350,
16,DENVER,0880,DENVER COUNTY 1,0520,BARNUM ELEMENTARY SCHOOL,30,0,77,100,66,67,74,72,0,0,0,0,0,0,0,486,
16,DENVER,0880,DENVER COUNTY 1,0540,BARRETT ELEMENTARY SCHOOL,19,0,26,29,24,28,24,24,0,0,0,0,0,0,0,174,
16,DENVER,0880,DENVER COUNTY 1,0650,BEACH COURT ELEMENTARY SCHOOL,29,0,45,53,46,54,50,55,0,0,0,0,0,0,0,332,
16,DENVER,0880,DENVER COUNTY 1,0964,BRADLEY INTERNATIONAL SCHOOL,90,2,78,86,79,69,59,78,0,0,0,0,0,0,0,541,
16,DENVER,0880,DENVER COUNTY 1,1056,BROMWELL ELEMENTARY SCHOOL,0,0,41,53,52,51,47,54,0,0,0,0,0,0,0,298,
16,DENVER,0880,DENVER COUNTY 1,1076,BROWN INTERNATIONAL ACADEMY,38,0,97,91,101,97,84,84,0,0,0,0,0,0,0,592,
16,DENVER,0880,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,15,0,35,52,46,37,54,49,39,37,42,0,0,0,0,406,
16,DENVER,0880,DENVER COUNTY 1,1295,COLLEGIATE PREPARATORY ACADEMY,0,0,0,0,0,0,0,0,0,0,0,169,107,87,76,439,
16,DENVER,0880,DENVER COUNTY 1,1319,CEC MIDDLE COLLEGE OF DENVER,0,0,0,0,0,0,0,0,0,0,0,120,105,112,93,430,
16,DENVER,0880,DENVER COUNTY 1,1324,CARSON ELEMENTARY SCHOOL,21,0,51,69,71,71,79,63,0,0,0,0,0,0,0,425,
16,DENVER,0880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,0,0,40,52,49,49,52,54,54,59,49,0,0,0,0,458,
16,DENVER,0880,DENVER COUNTY 1,1400,CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,77,2,65,65,59,41,43,51,0,0,0,0,0,0,0,403,
16,DENVER,0880,DENVER COUNTY 1,1489,COMPASSION ROAD ACADEMY,0,0,0,0,0,0,0,0,0,0,0,57,41,29,16,143,
16,DENVER,0880,DENVER COUNTY 1,1528,CHELTENHAM ELEMENTARY SCHOOL,60,0,62,78,73,65,67,60,0,0,0,0,0,0,0,465,
16,DENVER,0880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL CHARTER,0,0,0,0,0,0,0,0,0,0,0,11,43,152,9,215,
16,DENVER,0880,DENVER COUNTY 1,1774,COLFAX ELEMENTARY SCHOOL,60,0,55,70,58,59,54,51,0,0,0,0,0,0,0,407,
16,DENVER,0880,DENVER COUNTY 1,1785,COLE ARTS AND SCIENCE ACADEMY,75,0,77,74,77,71,76,86,0,0,0,0,0,0,0,536,
16,DENVER,0880,DENVER COUNTY 1,1788,COLLEGE VIEW ELEMENTARY SCHOOL,71,0,71,75,62,72,67,75,0,0,0,0,0,0,0,493,
16,DENVER,0880,DENVER COUNTY 1,1816,COLUMBIAN ELEMENTARY SCHOOL,53,0,43,49,35,37,40,46,0,0,0,0,0,0,0,303,
16,DENVER,0880,DENVER COUNTY 1,1846,COLUMBINE ELEMENTARY SCHOOL,42,0,37,28,24,32,35,22,0,0,0,0,0,0,0,220,
16,DENVER,0880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE SCHOOL,0,0,0,0,0,0,0,0,0,0,7,46,92,0,0,145,
16,DENVER,0880,DENVER COUNTY 1,1908,CORY ELEMENTARY SCHOOL,0,0,0,80,83,66,81,78,0,0,0,0,0,0,0,388,
16,DENVER,0880,DENVER COUNTY 1,1928,COWELL ELEMENTARY SCHOOL,50,0,73,59,75,77,77,70,0,0,0,0,0,0,0,481,
16,DENVER,0880,DENVER COUNTY 1,2027,POLARIS AT EBERT ELEMENTARY SCHOOL,0,0,24,50,54,55,75,75,0,0,0,0,0,0,0,333,
16,DENVER,0880,DENVER COUNTY 1,2115,DSST: STAPLETON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,155,157,148,0,0,0,0,460,
16,DENVER,0880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,19,1,59,62,64,69,56,53,61,44,56,0,0,0,0,544,
16,DENVER,0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,0,0,61,107,112,100,108,39,26,0,0,0,0,0,0,553,
16,DENVER,0880,DENVER COUNTY 1,2129,DENVER CENTER FOR INTERNATIONAL STUDIES AT FAIRMONT,73,1,62,57,53,49,43,51,0,0,0,0,0,0,0,389,
16,DENVER,0880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,156,151,109,89,505,
16,DENVER,0880,DENVER COUNTY 1,2167,DENVER PUBLIC MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,8,47,23,0,0,0,0,78,
16,DENVER,0880,DENVER COUNTY 1,2174,DENISON MONTESSORI SCHOOL,107,0,51,47,55,42,46,35,31,0,0,0,0,0,0,414,
16,DENVER,0880,DENVER COUNTY 1,2175,DSST: COLE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,142,
16,DENVER,0880,DENVER COUNTY 1,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,0,0,0,0,0,0,0,0,157,148,145,0,0,0,0,450,
16,DENVER,0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,0,0,0,0,0,0,0,0,115,119,121,136,110,90,83,774,
16,DENVER,0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,0,0,0,0,0,0,0,0,132,131,166,179,168,153,157,"1,086",
16,DENVER,0880,DENVER COUNTY 1,2185,DSST: STAPLETON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,158,134,131,91,514,
16,DENVER,0880,DENVER COUNTY 1,2186,DSST: BYERS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,150,151,0,0,0,0,0,301,
16,DENVER,0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,0,0,0,0,0,0,0,0,4,13,23,52,40,47,35,214,
16,DENVER,0880,DENVER COUNTY 1,2205,DCIS AT FORD,48,0,83,85,92,94,81,83,0,0,0,0,0,0,0,566,
16,DENVER,0880,DENVER COUNTY 1,2207,DOWNTOWN DENVER EXPEDITIONARY SCHOOL,0,0,78,87,68,52,0,0,0,0,0,0,0,0,0,285,
16,DENVER,0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,0,0,0,0,0,0,0,0,124,135,123,159,102,93,77,813,
16,DENVER,0880,DENVER COUNTY 1,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,158,
16,DENVER,0880,DENVER COUNTY 1,2223,DSST: COLE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,151,146,113,0,0,0,0,410,
16,DENVER,0880,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,107,
16,DENVER,0880,DENVER COUNTY 1,2258,DOULL ELEMENTARY SCHOOL,78,0,80,84,72,71,78,69,0,0,0,0,0,0,0,532,
16,DENVER,0880,DENVER COUNTY 1,2349,ESCALANTE-BIGGS ACADEMY,218,2,191,0,0,0,0,0,0,0,0,0,0,0,0,411,
16,DENVER,0880,DENVER COUNTY 1,2364,EAGLETON ELEMENTARY SCHOOL,57,0,65,71,71,68,54,83,0,0,0,0,0,0,0,469,
16,DENVER,0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,732,634,599,615,"2,580",
16,DENVER,0880,DENVER COUNTY 1,2506,EDISON ELEMENTARY SCHOOL,30,0,84,96,88,87,79,86,0,0,0,0,0,0,0,550,
16,DENVER,0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,0,0,0,0,0,0,0,0,0,0,0,57,64,52,29,202,
16,DENVER,0880,DENVER COUNTY 1,2652,ELLIS ELEMENTARY SCHOOL,79,0,85,73,86,74,87,74,0,0,0,0,0,0,0,558,
16,DENVER,0880,DENVER COUNTY 1,2726,EMILY GRIFFITH TECHNICAL COLLEGE,0,0,0,0,0,0,0,0,0,0,0,20,53,100,293,466,
16,DENVER,0880,DENVER COUNTY 1,2755,VENTURE PREP HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,101,83,66,34,284,
16,DENVER,0880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,0,0,0,0,0,0,0,0,0,0,0,180,170,109,76,535,
16,DENVER,0880,DENVER COUNTY 1,2789,ESCUELA TLATELOLCO SCHOOL,0,0,11,5,7,12,10,6,13,11,12,11,10,12,11,131,
16,DENVER,0880,DENVER COUNTY 1,2880,FAIRVIEW ELEMENTARY SCHOOL,30,0,41,49,36,39,35,30,0,0,0,0,0,0,0,260,
16,DENVER,0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,25,26,46,38,135,
16,DENVER,0880,DENVER COUNTY 1,3032,FORCE ELEMENTARY SCHOOL,61,0,89,91,82,101,90,71,0,0,0,0,0,0,0,585,
16,DENVER,0880,DENVER COUNTY 1,3296,GARDEN PLACE ELEMENTARY SCHOOL,51,0,64,67,66,61,51,52,0,0,0,0,0,0,0,412,
16,DENVER,0880,DENVER COUNTY 1,3340,LENA ARCHULETA ELEMENTARY SCHOOL,0,0,25,104,117,119,137,121,0,0,0,0,0,0,0,623,
16,DENVER,0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,469,330,298,262,"1,359",
16,DENVER,0880,DENVER COUNTY 1,3426,GILPIN MONTESSORI PUBLIC SCHOOL,59,0,55,38,36,41,28,39,0,0,0,0,0,0,0,296,
16,DENVER,0880,DENVER COUNTY 1,3478,GODSMAN ELEMENTARY SCHOOL,79,0,95,86,93,89,92,69,0,0,0,0,0,0,0,603,
16,DENVER,0880,DENVER COUNTY 1,3512,GOLDRICK ELEMENTARY SCHOOL,46,0,100,103,100,86,102,103,0,0,0,0,0,0,0,640,
16,DENVER,0880,DENVER COUNTY 1,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,
16,DENVER,0880,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,188,139,144,0,0,0,0,471,
16,DENVER,0880,DENVER COUNTY 1,3605,GRANT RANCH ECE-8 SCHOOL,30,0,63,70,73,70,82,76,87,87,99,0,0,0,0,737,
16,DENVER,0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,76,71,78,0,0,0,0,225,
16,DENVER,0880,DENVER COUNTY 1,3641,GREEN VALLEY ELEMENTARY SCHOOL,105,2,104,112,111,115,114,101,0,0,0,0,0,0,0,764,
16,DENVER,0880,DENVER COUNTY 1,3647,MARIE L. GREENWOOD ACADEMY,0,0,0,68,92,89,97,109,72,70,69,0,0,0,0,666,
16,DENVER,0880,DENVER COUNTY 1,3655,GREENLEE ELEMENTARY SCHOOL,71,0,64,53,57,50,52,51,0,0,0,0,0,0,0,398,
16,DENVER,0880,DENVER COUNTY 1,3698,CREATIVE CHALLENGE COMMUNITY,0,0,47,49,47,48,47,0,0,0,0,0,0,0,0,238,
16,DENVER,0880,DENVER COUNTY 1,3704,GUST ELEMENTARY SCHOOL,100,0,109,115,113,108,113,96,0,0,0,0,0,0,0,754,
16,DENVER,0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,0,0,0,0,0,0,0,0,297,277,317,0,0,0,0,891,
16,DENVER,0880,DENVER COUNTY 1,3778,HARRINGTON ELEMENTARY SCHOOL,53,0,61,74,68,54,56,59,0,0,0,0,0,0,0,425,
16,DENVER,0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY CHARTER SCHOOL,0,0,46,55,54,54,56,77,56,54,53,0,0,0,0,505,
16,DENVER,0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,0,0,0,0,0,0,0,0,228,217,218,0,0,0,0,663,
16,DENVER,0880,DENVER COUNTY 1,3991,HIGH TECH ELEMENTARY SCHOOL,57,0,84,49,25,0,0,0,0,0,0,0,0,0,0,215,
16,DENVER,0880,DENVER COUNTY 1,4049,HIGHLINE ACADEMY NORTHEAST,32,0,47,49,0,0,0,0,0,0,0,0,0,0,0,128,
16,DENVER,0880,DENVER COUNTY 1,4074,HOLM ELEMENTARY SCHOOL,56,2,112,99,79,80,91,89,0,0,0,0,0,0,0,608,
16,DENVER,0880,DENVER COUNTY 1,4140,FARRELL B. HOWELL ECE-8 SCHOOL,64,0,76,80,89,87,88,93,90,92,89,0,0,0,0,848,
16,DENVER,0880,DENVER COUNTY 1,4213,ISABELLA BIRD COMMUNITY SCHOOL,38,0,81,81,45,32,26,26,0,0,0,0,0,0,0,329,
16,DENVER,0880,DENVER COUNTY 1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,162,147,117,0,0,0,0,426,
16,DENVER,0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,404,299,289,265,"1,257",
16,DENVER,0880,DENVER COUNTY 1,4450,JOHNSON ELEMENTARY SCHOOL,33,0,63,61,71,64,74,68,0,0,0,0,0,0,0,434,
16,DENVER,0880,DENVER COUNTY 1,4494,JUSTICE HIGH SCHOOL DENVER,0,0,0,0,0,0,0,0,0,0,0,31,26,27,26,110,
16,DENVER,0880,DENVER COUNTY 1,4498,KAISER ELEMENTARY SCHOOL,85,2,52,57,56,46,63,48,0,0,0,0,0,0,0,409,
16,DENVER,0880,DENVER COUNTY 1,4507,KIPP MONTBELLO COLLEGE PREP,0,0,0,0,0,0,0,72,113,114,112,0,0,0,0,411,
16,DENVER,0880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,167,208,191,0,0,0,0,566,
16,DENVER,0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,117,105,64,75,361,
16,DENVER,0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,0,0,0,0,0,0,0,99,97,98,86,0,0,0,0,380,
16,DENVER,0880,DENVER COUNTY 1,4762,KNAPP ELEMENTARY SCHOOL,44,1,107,111,104,88,108,85,0,0,0,0,0,0,0,648,
16,DENVER,0880,DENVER COUNTY 1,4782,HALLETT FUNDAMENTAL ACADEMY,85,0,58,59,56,54,49,39,0,0,0,0,0,0,0,400,
16,DENVER,0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,0,1,60,64,54,61,61,59,158,149,148,84,46,36,26,"1,007",
16,DENVER,0880,DENVER COUNTY 1,5158,LINCOLN ELEMENTARY SCHOOL,55,0,55,55,54,49,49,39,7,0,0,0,0,0,0,363,
16,DENVER,0880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,0,0,0,0,0,0,0,0,109,108,128,0,0,0,0,345,
16,DENVER,0880,DENVER COUNTY 1,5342,LOWRY ELEMENTARY SCHOOL,32,1,76,72,75,81,84,72,0,0,0,0,0,0,0,493,
16,DENVER,0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,75,89,56,64,284,
16,DENVER,0880,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,50,0,88,91,109,85,97,101,0,0,0,0,0,0,0,621,
16,DENVER,0880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,0,0,0,0,0,0,0,0,119,137,174,182,168,163,144,"1,087",
16,DENVER,0880,DENVER COUNTY 1,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,0,0,34,45,46,64,45,30,0,0,0,0,0,0,0,264,
16,DENVER,0880,DENVER COUNTY 1,5621,MONARCH MONTESSORI,0,0,47,70,61,37,29,0,0,0,0,0,0,0,0,244,
16,DENVER,0880,DENVER COUNTY 1,5644,MAXWELL ELEMENTARY SCHOOL,51,0,76,64,88,86,83,63,0,0,0,0,0,0,0,511,
16,DENVER,0880,DENVER COUNTY 1,5685,MCGLONE ELEMENTARY SCHOOL,67,0,109,109,112,100,117,102,0,0,0,0,0,0,0,716,
16,DENVER,0880,DENVER COUNTY 1,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,31,0,25,23,21,25,22,24,0,0,0,0,0,0,0,171,
16,DENVER,0880,DENVER COUNTY 1,5716,MC MEEN ELEMENTARY SCHOOL,49,2,100,102,106,109,92,76,0,0,0,0,0,0,0,636,
