County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
01,ADAMS,0010,MAPLETON 1,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,
01,ADAMS,0010,MAPLETON 1,0187,MAPLETON EXPEDITIONARY SCHOOL OF THE ARTS,0,0,0,0,0,0,0,0,0,119,125,132,128,105,68,677,
01,ADAMS,0010,MAPLETON 1,0212,MAPLETON EARLY COLLEGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,62,64,62,61,249,
01,ADAMS,0010,MAPLETON 1,0263,GLOBAL LEADERSHIP ACADEMY,0,0,0,0,0,0,0,0,0,0,0,75,75,45,31,226,
01,ADAMS,0010,MAPLETON 1,0309,ACADEMY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,124,124,109,91,448,
01,ADAMS,0010,MAPLETON 1,0501,MONTEREY COMMUNITY SCHOOL,61,0,43,43,42,47,50,39,52,50,56,0,0,0,0,483,
01,ADAMS,0010,MAPLETON 1,0502,MEADOW COMMUNITY SCHOOL,57,0,48,52,48,50,55,45,56,46,46,0,0,0,0,503,
01,ADAMS,0010,MAPLETON 1,0503,YORK INTERNATIONAL,0,0,58,48,53,61,61,54,56,63,60,71,86,58,49,778,
01,ADAMS,0010,MAPLETON 1,0504,WELBY COMMUNITY SCHOOL,52,0,36,30,28,27,27,27,26,0,0,0,0,0,0,253,
01,ADAMS,0010,MAPLETON 1,0505,ACHIEVE ACADEMY,81,0,42,49,52,56,53,59,58,55,49,0,0,0,0,554,
01,ADAMS,0010,MAPLETON 1,0506,EXPLORE ELEMENTARY,61,0,54,55,44,49,60,48,51,0,0,0,0,0,0,422,
01,ADAMS,0010,MAPLETON 1,0507,ADVENTURE ELEMENTARY,71,0,36,53,46,40,45,39,44,0,0,0,0,0,0,374,
01,ADAMS,0010,MAPLETON 1,0509,CLAYTON PARTNERSHIP SCHOOL,0,0,51,50,45,48,59,54,56,44,52,0,0,0,0,459,
01,ADAMS,0010,MAPLETON 1,0695,BIG PICTURE COLLEGE AND CAREER ACADEMY,0,0,0,0,0,0,0,0,0,0,0,58,64,32,0,154,
01,ADAMS,0010,MAPLETON 1,1796,COLORADO CONNECTIONS ACADEMY,0,0,61,75,60,102,98,116,161,206,300,357,303,249,269,2357,
01,ADAMS,0010,MAPLETON 1,3590,GLOBAL INTERMEDIATE ACADEMY,0,0,0,0,0,0,57,52,29,55,56,0,0,0,0,249,
01,ADAMS,0010,MAPLETON 1,3623,GLOBAL PRIMARY ACADEMY,61,0,42,43,43,57,0,0,0,0,0,0,0,0,0,246,
01,ADAMS,0010,MAPLETON 1,6315,NORTH VALLEY SCHOOL FOR YOUNG ADULTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,
01,ADAMS,0010,MAPLETON 1,9036,VALLEY VIEW K-8,0,0,29,44,44,52,47,50,48,58,56,0,0,0,0,428,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,50,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0014,GLACIER PEAK ELEMENTARY SCHOOL,0,55,23,75,68,77,82,91,0,0,0,0,0,0,0,471,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0057,ROCKY TOP MIDDLE SCHOOL,0,0,0,0,0,0,0,0,424,443,483,0,0,0,0,1350,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0059,MERIDIAN ELEMENTARY SCHOOL,0,18,87,130,125,133,146,144,0,0,0,0,0,0,0,783,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0070,ADAMS12 FIVE STAR PRESCHOOL,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0210,VANTAGE POINT,0,0,0,0,0,0,0,0,1,16,30,6,48,121,121,343,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0301,ARAPAHOE RIDGE ELEMENTARY SCHOOL,0,26,45,86,112,94,109,112,0,0,0,0,0,0,0,584,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1388,CENTENNIAL ELEMENTARY SCHOOL,98,19,50,71,59,75,86,73,0,0,0,0,0,0,0,531,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1480,CENTURY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,305,314,337,0,0,0,0,956,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1519,STARGATE CHARTER SCHOOL,0,16,76,100,100,100,100,106,130,146,129,140,93,71,0,1307,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1878,CORONADO HILLS ELEMENTARY SCHOOL,58,0,76,80,84,102,73,93,0,0,0,0,0,0,0,566,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1914,COTTON CREEK ELEMENTARY SCHOOL,0,35,52,103,102,105,100,100,0,0,0,0,0,0,0,597,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1937,COYOTE RIDGE ELEMENTARY SCHOOL,0,18,51,76,91,91,113,105,0,0,0,0,0,0,0,545,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2361,EAGLEVIEW ELEMENTARY SCHOOL,0,40,50,95,90,101,102,97,0,0,0,0,0,0,0,575,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2410,TARVER ELEMENTARY SCHOOL,65,24,39,83,70,89,69,98,0,0,0,0,0,0,0,537,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2576,CHERRY DRIVE ELEMENTARY SCHOOL,0,14,26,53,53,68,64,63,0,0,0,0,0,0,0,341,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2578,SKYVIEW ELEMENTARY SCHOOL,0,41,27,83,73,73,95,91,0,0,0,0,0,0,0,483,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2580,HUNTERS GLEN ELEMENTARY SCHOOL,63,41,26,67,76,76,78,79,0,0,0,0,0,0,0,506,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2582,ROCKY MOUNTAIN ELEMENTARY SCHOOL,0,0,63,71,83,69,88,81,0,0,0,0,0,0,0,455,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2584,RIVERDALE ELEMENTARY SCHOOL,92,40,26,55,55,66,70,57,0,0,0,0,0,0,0,461,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2918,FEDERAL HEIGHTS ELEMENTARY SCHOOL,59,0,80,85,87,91,108,95,0,0,0,0,0,0,0,605,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4000,HILLCREST ELEMENTARY SCHOOL,0,0,75,78,83,91,68,90,0,0,0,0,0,0,0,485,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4108,HORIZON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,573,547,487,430,2037,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4172,HULSTROM OPTIONS K-8 SCHOOL,0,0,74,75,75,78,81,81,89,59,65,0,0,0,0,677,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4187,SILVER HILLS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,378,385,357,0,0,0,0,1120,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5043,LEGACY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,648,608,567,507,2330,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5058,LEROY DRIVE ELEMENTARY SCHOOL,0,34,26,78,68,73,88,71,0,0,0,0,0,0,0,438,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,62,0,92,69,68,88,81,79,0,0,0,0,0,0,0,539,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,0,0,75,71,76,75,83,77,0,0,0,0,0,0,0,457,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,0,0,0,0,0,0,0,0,312,308,305,0,0,0,0,925,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,452,478,467,309,1706,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,537,546,487,419,1989,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,9,41,55,94,107,92,96,110,0,0,0,0,0,0,0,604,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,323,294,332,0,0,0,0,949,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,61,0,77,60,70,74,62,77,0,0,0,0,0,0,0,481,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,59,0,54,61,59,68,65,72,0,0,0,0,0,0,0,438,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,248,269,272,0,0,0,0,789,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,603,562,491,404,2060,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,0,44,44,100,100,100,100,100,121,120,120,124,97,116,87,1373,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,0,0,0,0,0,0,0,0,1,6,6,4,7,12,286,322,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,0,26,46,82,86,76,81,102,0,0,0,0,0,0,0,499,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,0,32,71,91,97,98,109,102,0,0,0,0,0,0,0,600,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,0,0,36,54,54,52,48,48,0,0,0,0,0,0,0,292,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,0,53,24,89,99,96,107,96,0,0,0,0,0,0,0,564,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,0,0,52,52,52,52,52,52,55,53,49,0,0,0,0,469,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,0,0,47,50,50,74,75,93,145,164,156,0,0,0,0,854,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,0,0,72,70,64,67,69,68,0,0,0,0,0,0,0,410,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,63,1,76,52,65,67,57,65,0,0,0,0,0,0,0,446,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,0,10,39,42,44,44,55,47,50,45,50,27,21,17,17,508,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,391,382,393,0,0,0,0,1166,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,64,48,26,67,71,72,84,64,0,0,0,0,0,0,0,496,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9682,WOODGLEN ELEMENTARY SCHOOL,96,42,26,81,67,84,57,79,0,0,0,0,0,0,0,532,
01,ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,287,272,272,0,0,0,0,831,
01,ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,9,45,65,108,227,
01,ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,554,467,401,376,1798,
01,ADAMS,0030,ADAMS COUNTY 14,0124,STARS EARLY LEARNING CENTER,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,
01,ADAMS,0030,ADAMS COUNTY 14,0186,ALSUP ELEMENTARY SCHOOL,0,0,66,81,89,86,91,106,0,0,0,0,0,0,0,519,
01,ADAMS,0030,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,59,0,82,87,99,77,85,81,0,0,0,0,0,0,0,570,
01,ADAMS,0030,ADAMS COUNTY 14,2308,DUPONT ELEMENTARY SCHOOL,0,0,78,79,94,108,105,112,0,0,0,0,0,0,0,576,
01,ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,270,259,256,0,0,0,0,785,
01,ADAMS,0030,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,62,0,79,72,82,72,99,88,0,0,0,0,0,0,0,554,
01,ADAMS,0030,ADAMS COUNTY 14,5880,MILDRED L SANVILLE PRESCHOOL,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,
01,ADAMS,0030,ADAMS COUNTY 14,5982,MONACO ELEMENTARY SCHOOL,0,0,60,69,74,64,84,88,0,0,0,0,0,0,0,439,
01,ADAMS,0030,ADAMS COUNTY 14,6534,HANSON ELEMENTARY SCHOOL,206,0,48,41,35,37,35,46,0,0,0,0,0,0,0,448,
01,ADAMS,0030,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,58,0,70,53,65,73,65,71,0,0,0,0,0,0,0,455,
01,ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,0,0,82,71,80,79,70,70,81,74,55,0,0,0,0,662,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1013,BRANTNER ELEMENTARY SCHOOL,59,28,71,92,94,86,79,66,0,0,0,0,0,0,0,575,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,0,0,0,0,0,0,0,0,0,0,1,11,27,47,121,207,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,486,506,397,419,1808,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,0,31,98,128,129,130,138,143,157,160,138,0,0,0,0,1252,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,0,0,0,0,0,0,0,0,0,0,0,11,14,21,18,64,
01,ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,0,0,0,0,0,0,0,0,0,0,0,154,132,121,112,519,
01,ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,0,42,36,87,87,87,90,88,85,97,71,0,0,0,0,770,
01,ADAMS,0040,SCHOOL DISTRICT 27J,3900,HENDERSON ELEMENTARY SCHOOL,49,6,35,37,51,71,53,68,0,0,0,0,0,0,0,370,
01,ADAMS,0040,SCHOOL DISTRICT 27J,4892,BRIGHTON HEAD START - ADAMS COUNTY HEAD START,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
01,ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,0,34,36,83,87,81,87,85,78,75,62,0,0,0,0,708,
01,ADAMS,0040,SCHOOL DISTRICT 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,59,32,54,71,91,85,125,123,0,0,0,0,0,0,0,640,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6294,NORTH ELEMENTARY SCHOOL,39,0,46,44,55,44,45,54,0,0,0,0,0,0,0,327,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6395,NORTHEAST ELEMENTARY SCHOOL,63,0,94,82,94,98,90,102,0,0,0,0,0,0,0,623,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,207,191,199,0,0,0,0,597,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,0,0,0,0,0,0,0,0,310,280,265,0,0,0,0,855,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,625,549,512,452,2138,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,291,305,275,0,0,0,0,871,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7318,REUNION ELEMENTARY SCHOOL,63,44,71,57,71,74,60,65,0,0,0,0,0,0,0,505,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,56,34,62,78,97,90,98,116,0,0,0,0,0,0,0,631,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,64,27,60,95,104,111,110,104,0,0,0,0,0,0,0,675,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8060,SOUTH ELEMENTARY SCHOOL,28,1,80,69,71,73,87,74,0,0,0,0,0,0,0,483,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,0,0,70,74,59,78,90,88,0,0,0,0,0,0,0,459,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8820,TURNBERRY ELEMENTARY,60,37,51,113,114,104,136,118,0,0,0,0,0,0,0,733,
01,ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,197,208,208,0,0,0,0,613,
01,ADAMS,0040,SCHOOL DISTRICT 27J,9426,WEST RIDGE ELEMENTARY,50,35,71,120,110,113,109,107,0,0,0,0,0,0,0,715,
01,ADAMS,0050,BENNETT 29J,0763,BENNETT PRESCHOOL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,
01,ADAMS,0050,BENNETT 29J,0770,BENNETT ELEMENTARY SCHOOL,0,68,0,65,72,71,87,87,0,0,0,0,0,0,0,450,
01,ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,0,0,0,0,0,0,0,0,83,82,82,0,0,0,0,247,
01,ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,93,95,79,97,364,
01,ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEKS CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,
01,ADAMS,0060,STRASBURG 31J,8328,STRASBURG ELEMENTARY SCHOOL,77,0,69,74,63,61,88,74,0,0,0,0,0,0,0,506,
01,ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,68,56,71,0,0,0,0,195,
01,ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,74,87,75,73,309,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,1622,CLARA E. METZ ELEMENTARY SCHOOL,16,0,35,34,55,46,64,67,0,0,0,0,0,0,0,317,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,2876,FAIRVIEW ELEMENTARY SCHOOL,16,0,41,54,39,56,36,60,0,0,0,0,0,0,0,302,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,59,0,56,49,42,61,63,56,0,0,0,0,0,0,0,386,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3649,GREGORY HILL PRESCHOOL,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3792,HARRIS PARK ELEMENTARY SCHOOL,14,0,41,46,51,55,60,57,0,0,0,0,0,0,0,324,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3931,HIDDEN LAKE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,1,35,80,229,345,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4334,COLORADO STEM ACADEMY,0,0,24,37,32,31,45,37,55,65,57,0,0,0,0,383,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4465,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,104,0,111,85,77,95,78,88,0,0,0,0,0,0,0,638,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,172,140,190,0,0,0,0,502,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5834,MESA ELEMENTARY SCHOOL,27,0,53,51,49,55,61,72,0,0,0,0,0,0,0,368,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7305,IVER C. RANUM MIDDLE SCHOOL,0,0,0,0,0,0,0,0,220,226,251,0,0,0,0,697,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7810,FLYNN ELEMENTARY SCHOOL,16,0,52,48,46,44,32,36,0,0,0,0,0,0,0,274,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7812,SHAW HEIGHTS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,171,171,224,0,0,0,0,566,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7860,SHERRELWOOD ELEMENTARY SCHOOL,16,0,41,37,45,40,44,47,0,0,0,0,0,0,0,270,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7952,SKYLINE VISTA ELEMENTARY SCHOOL,32,0,44,53,44,61,59,54,0,0,0,0,0,0,0,347,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8406,SUNSET RIDGE ELEMENTARY SCHOOL,16,0,57,49,60,63,71,55,0,0,0,0,0,0,0,371,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,16,0,63,48,62,64,73,52,0,0,0,0,0,0,0,378,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9236,WESTMINSTER ACADEMY FOR INTERNATIONAL STUDIES,16,0,42,33,41,40,32,22,22,22,0,0,0,0,0,270,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9466,WESTMINSTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,690,627,544,515,2376,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9734,WESTMINSTER PUBLIC SCHOOLS EARLY LEARNING CENTER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
02,ALAMOSA,0100,ALAMOSA RE-11J,0114,ORTEGA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,181,176,170,0,0,0,0,527,
02,ALAMOSA,0100,ALAMOSA RE-11J,0115,ALAMOSA ELEMENTARY SCHOOL,0,0,177,198,206,206,180,178,0,0,0,0,0,0,0,1145,
02,ALAMOSA,0100,ALAMOSA RE-11J,0118,ALAMOSA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,176,148,158,125,607,
02,ALAMOSA,0100,ALAMOSA RE-11J,0368,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE,0,0,0,0,0,0,0,0,1,3,4,27,9,8,5,57,
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7626,SANGRE DE CRISTO ELEMENTARY SCHOOL,14,0,18,24,17,26,31,27,0,0,0,0,0,0,0,157,
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7630,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,28,21,21,22,22,25,14,153,
03,ARAPAHOE,0120,ENGLEWOOD 1,0206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,0,0,0,0,0,0,0,0,0,0,0,55,75,68,95,293,
03,ARAPAHOE,0120,ENGLEWOOD 1,1514,CHARLES HAY WORLD SCHOOL,0,0,59,50,49,54,39,55,37,0,0,0,0,0,0,343,
03,ARAPAHOE,0120,ENGLEWOOD 1,1556,CHERRELYN ELEMENTARY SCHOOL,0,0,39,32,30,38,34,40,25,0,0,0,0,0,0,238,
03,ARAPAHOE,0120,ENGLEWOOD 1,1652,CLAYTON ELEMENTARY SCHOOL,0,0,82,66,62,72,71,61,64,0,0,0,0,0,0,478,
03,ARAPAHOE,0120,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,165,148,112,125,550,
03,ARAPAHOE,0120,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,0,0,0,0,0,0,0,0,24,24,17,0,0,0,0,65,
03,ARAPAHOE,0120,ENGLEWOOD 1,2752,ENGLEWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,150,158,0,0,0,0,308,
03,ARAPAHOE,0120,ENGLEWOOD 1,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,
03,ARAPAHOE,0120,ENGLEWOOD 1,9620,WM E BISHOP ELEMENTARY SCHOOL,0,0,37,41,40,31,32,34,39,0,0,0,0,0,0,254,
03,ARAPAHOE,0123,SHERIDAN 2,3054,ALICE TERRY ELEMENTARY SCHOOL,0,0,91,85,84,0,0,0,0,0,0,0,0,0,0,260,
03,ARAPAHOE,0123,SHERIDAN 2,7837,FORT LOGAN NORTHGATE,0,0,0,0,0,103,84,92,93,92,95,0,0,0,0,559,
03,ARAPAHOE,0123,SHERIDAN 2,7842,SHERIDAN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,92,104,78,71,345,
03,ARAPAHOE,0123,SHERIDAN 2,7843,EARLY CHILDHOOD EDUCATION CENTER,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,
03,ARAPAHOE,0123,SHERIDAN 2,8123,SOAR ACADEMY,0,0,0,0,0,0,0,0,0,0,0,6,16,19,53,94,
03,ARAPAHOE,0130,CHERRY CREEK 5,0016,FOX HOLLOW ELEMENTARY SCHOOL,56,101,0,102,93,112,94,126,0,0,0,0,0,0,0,684,
03,ARAPAHOE,0130,CHERRY CREEK 5,0018,LIBERTY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,361,397,381,0,0,0,0,1139,
