County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0070,ADAMS12 FIVE STAR PRESCHOOL,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0210,VANTAGE POINT,0,0,0,0,0,0,0,0,0,12,31,3,50,137,116,349,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,0301,ARAPAHOE RIDGE ELEMENTARY SCHOOL,56,22,48,80,93,105,106,115,0,0,0,0,0,0,0,625,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1388,CENTENNIAL ELEMENTARY SCHOOL,84,20,50,76,72,53,72,86,0,0,0,0,0,0,0,513,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1480,CENTURY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,366,277,312,0,0,0,0,955,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1519,STARGATE CHARTER SCHOOL,0,11,81,100,100,101,100,100,129,128,146,125,121,82,69,"1,393",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1878,CORONADO HILLS ELEMENTARY SCHOOL,56,0,73,71,85,85,103,70,0,0,0,0,0,0,0,543,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1914,COTTON CREEK ELEMENTARY SCHOOL,0,39,49,97,98,105,95,93,0,0,0,0,0,0,0,576,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,1937,COYOTE RIDGE ELEMENTARY SCHOOL,0,15,50,67,61,78,87,95,0,0,0,0,0,0,0,453,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2361,EAGLEVIEW ELEMENTARY SCHOOL,0,43,48,116,99,90,107,114,0,0,0,0,0,0,0,617,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2410,TARVER ELEMENTARY SCHOOL,64,37,24,60,86,74,80,71,0,0,0,0,0,0,0,496,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2576,CHERRY DRIVE ELEMENTARY SCHOOL,55,20,24,48,52,55,63,74,0,0,0,0,0,0,0,391,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2578,SKYVIEW ELEMENTARY SCHOOL,0,45,27,72,88,77,75,96,0,0,0,0,0,0,0,480,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2580,HUNTERS GLEN ELEMENTARY SCHOOL,60,34,25,66,70,73,77,74,0,0,0,0,0,0,0,479,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2582,ROCKY MOUNTAIN ELEMENTARY SCHOOL,0,0,51,64,82,71,78,86,0,0,0,0,0,0,0,432,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2584,RIVERDALE ELEMENTARY SCHOOL,86,43,24,64,59,56,65,71,0,0,0,0,0,0,0,468,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,2918,FEDERAL HEIGHTS ELEMENTARY SCHOOL,58,0,93,74,87,74,92,110,0,0,0,0,0,0,0,588,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4000,HILLCREST ELEMENTARY SCHOOL,0,0,68,80,73,80,81,72,0,0,0,0,0,0,0,454,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4108,HORIZON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,502,558,508,439,"2,007",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4172,HULSTROM OPTIONS K-8 SCHOOL,0,0,78,74,73,76,77,81,76,86,55,0,0,0,0,676,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4187,SILVER HILLS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,386,373,356,0,0,0,0,"1,115",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,4699,NEW AMERICA SCHOOL - THORNTON,0,0,0,0,0,0,0,0,0,0,0,17,42,80,170,309,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5043,LEGACY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,675,620,602,509,"2,406",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5058,LEROY DRIVE ELEMENTARY SCHOOL,0,35,25,69,72,68,74,71,0,0,0,0,0,0,0,414,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5418,MALLEY DRIVE ELEMENTARY SCHOOL,61,0,75,79,75,72,88,84,0,0,0,0,0,0,0,534,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5706,MC ELWAIN ELEMENTARY SCHOOL,0,0,59,72,82,67,70,73,0,0,0,0,0,0,0,423,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5814,THE INTERNATIONAL SCHOOL AT THORNTON MIDDLE,0,0,0,0,0,0,0,0,325,315,309,0,0,0,0,949,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,5816,THORNTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,423,453,514,315,"1,705",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6060,MOUNTAIN RANGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,524,530,532,418,"2,004",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6150,MOUNTAIN VIEW ELEMENTARY SCHOOL,7,34,56,98,98,96,92,89,0,0,0,0,0,0,0,570,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6342,SHADOW RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,291,304,279,0,0,0,0,874,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6355,NORTH MOR ELEMENTARY SCHOOL,60,0,63,79,63,72,67,62,0,0,0,0,0,0,0,466,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6376,NORTH STAR ELEMENTARY SCHOOL,59,0,70,56,64,55,78,67,0,0,0,0,0,0,0,449,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6398,NORTHGLENN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,285,268,275,0,0,0,0,828,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6402,NORTHGLENN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,589,554,523,397,"2,063",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6802,PROSPECT RIDGE ACADEMY,0,44,44,100,100,100,100,122,130,130,129,116,100,88,106,"1,409",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,6956,PATHWAYS FUTURE CENTER,0,0,0,0,0,0,0,0,3,1,5,5,4,16,302,336,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7155,PRAIRIE HILLS ELEMENTARY SCHOOL,0,31,48,77,84,93,83,84,0,0,0,0,0,0,0,500,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,7795,SILVER CREEK ELEMENTARY,0,26,63,106,104,99,103,106,0,0,0,0,0,0,0,607,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8211,THE STUDIO SCHOOL,0,0,38,48,54,49,52,46,0,0,0,0,0,0,0,287,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8225,STELLAR ELEMENTARY SCHOOL,0,66,48,92,103,94,105,108,0,0,0,0,0,0,0,616,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8275,STEM LAB,0,0,52,52,50,52,52,52,56,54,49,0,0,0,0,469,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8310,STEM LAUNCH,0,0,51,50,46,62,74,85,151,143,153,0,0,0,0,815,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8361,STUKEY ELEMENTARY SCHOOL,0,0,83,69,70,70,72,67,0,0,0,0,0,0,0,431,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8814,THUNDER VISTA P-8,67,7,48,55,66,61,64,58,81,63,37,0,0,0,0,607,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,8842,THORNTON ELEMENTARY SCHOOL,49,0,63,65,54,67,67,65,0,0,0,0,0,0,0,430,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9431,WESTGATE CHARTER,0,9,33,53,38,46,45,52,46,52,44,26,27,17,17,505,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9444,WESTLAKE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,357,380,372,0,0,0,0,"1,109",
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9494,WESTVIEW ELEMENTARY SCHOOL,56,41,27,75,65,73,75,80,0,0,0,0,0,0,0,492,
01,ADAMS,0020,ADAMS 12 FIVE STAR SCHOOLS,9682,WOODGLEN ELEMENTARY SCHOOL,93,38,25,76,78,73,82,61,0,0,0,0,0,0,0,526,
01,ADAMS,0030,ADAMS COUNTY 14,0020,ADAMS CITY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,268,275,266,0,0,0,0,809,
01,ADAMS,0030,ADAMS COUNTY 14,0022,LESTER R ARNOLD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,2,54,69,147,272,
01,ADAMS,0030,ADAMS COUNTY 14,0024,ADAMS CITY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,524,478,408,354,"1,764",
01,ADAMS,0030,ADAMS COUNTY 14,0124,STARS EARLY LEARNING CENTER,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,
01,ADAMS,0030,ADAMS COUNTY 14,0186,ALSUP ELEMENTARY SCHOOL,0,0,68,63,79,87,82,91,0,0,0,0,0,0,0,470,
01,ADAMS,0030,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,56,0,67,68,77,88,67,79,0,0,0,0,0,0,0,502,
01,ADAMS,0030,ADAMS COUNTY 14,2308,DUPONT ELEMENTARY SCHOOL,0,0,68,71,75,94,105,98,0,0,0,0,0,0,0,511,
01,ADAMS,0030,ADAMS COUNTY 14,4516,KEARNEY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,283,282,274,0,0,0,0,839,
01,ADAMS,0030,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,63,0,65,80,81,80,78,107,0,0,0,0,0,0,0,554,
01,ADAMS,0030,ADAMS COUNTY 14,5880,MILDRED L SANVILLE PRESCHOOL,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,
01,ADAMS,0030,ADAMS COUNTY 14,5982,MONACO ELEMENTARY SCHOOL,0,0,35,56,59,61,57,72,0,0,0,0,0,0,0,340,
01,ADAMS,0030,ADAMS COUNTY 14,6534,HANSON ELEMENTARY SCHOOL,204,0,38,43,34,34,35,35,0,0,0,0,0,0,0,423,
01,ADAMS,0030,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,59,0,55,62,50,52,74,53,0,0,0,0,0,0,0,405,
01,ADAMS,0040,SCHOOL DISTRICT 27J,0006,COUNTY JAILS WITH DISTRICT RUN EDUCATION ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
01,ADAMS,0040,SCHOOL DISTRICT 27J,0700,BELLE CREEK CHARTER SCHOOL,0,0,83,84,73,82,83,72,77,67,64,0,0,0,0,685,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1013,BRANTNER ELEMENTARY SCHOOL,57,31,62,113,101,96,99,88,0,0,0,0,0,0,0,647,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1021,BRIGHTON HERITAGE ACADEMY,0,0,0,0,0,0,0,0,0,0,1,10,24,51,123,209,
01,ADAMS,0040,SCHOOL DISTRICT 27J,1022,BRIGHTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,442,462,504,407,"1,815",
01,ADAMS,0040,SCHOOL DISTRICT 27J,1052,BROMLEY EAST CHARTER SCHOOL,0,29,86,126,130,134,130,133,160,155,158,0,0,0,0,"1,241",
01,ADAMS,0040,SCHOOL DISTRICT 27J,1560,BOLT ACADEMY,0,0,0,0,0,0,0,0,0,0,0,8,15,16,22,61,
01,ADAMS,0040,SCHOOL DISTRICT 27J,2399,EAGLE RIDGE ACADEMY,0,0,0,0,0,0,0,0,0,0,0,156,135,125,108,524,
01,ADAMS,0040,SCHOOL DISTRICT 27J,2945,FOUNDATIONS ACADEMY,0,27,43,78,93,92,89,87,89,75,81,0,0,0,0,754,
01,ADAMS,0040,SCHOOL DISTRICT 27J,3900,HENDERSON ELEMENTARY SCHOOL,51,0,53,50,45,45,66,59,0,0,0,0,0,0,0,369,
01,ADAMS,0040,SCHOOL DISTRICT 27J,4950,LANDMARK ACADEMY AT REUNION,0,46,41,78,87,90,87,85,82,83,68,0,0,0,0,747,
01,ADAMS,0040,SCHOOL DISTRICT 27J,5615,MARY E PENNOCK ELEMENTARY SCHOOL,59,0,96,81,83,92,101,128,0,0,0,0,0,0,0,640,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6294,NORTH ELEMENTARY SCHOOL,40,0,43,40,37,50,51,45,0,0,0,0,0,0,0,306,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6395,NORTHEAST ELEMENTARY SCHOOL,61,0,88,87,73,84,99,85,0,0,0,0,0,0,0,577,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6638,OVERLAND TRAIL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,207,208,206,0,0,0,0,621,
01,ADAMS,0040,SCHOOL DISTRICT 27J,6702,OTHO E STUART MIDDLE SCHOOL,0,0,0,0,0,0,0,0,257,264,247,0,0,0,0,768,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7129,PRAIRIE VIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,409,471,516,513,"1,909",
01,ADAMS,0040,SCHOOL DISTRICT 27J,7131,PRAIRIE VIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,212,201,196,0,0,0,0,609,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7318,REUNION ELEMENTARY SCHOOL,64,34,96,124,70,99,86,67,0,0,0,0,0,0,0,640,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7340,RIVERDALE RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,337,206,0,0,543,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7351,RODGER QUIST MIDDLE SCHOOL,0,0,0,0,0,0,0,0,243,209,216,0,0,0,0,668,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7714,SECOND CREEK ELEMENTARY SCHOOL,63,15,73,103,82,104,110,104,0,0,0,0,0,0,0,654,
01,ADAMS,0040,SCHOOL DISTRICT 27J,7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8032,JOHN W THIMMIG ELEMENTARY SCHOOL,56,0,69,90,94,106,108,113,0,0,0,0,0,0,0,636,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8060,SOUTH ELEMENTARY SCHOOL,29,0,71,80,64,66,78,90,0,0,0,0,0,0,0,478,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8130,SOUTHEAST ELEMENTARY SCHOOL,42,0,67,72,74,68,72,87,0,0,0,0,0,0,0,482,
01,ADAMS,0040,SCHOOL DISTRICT 27J,8820,TURNBERRY ELEMENTARY,54,45,81,95,122,108,108,125,0,0,0,0,0,0,0,738,
01,ADAMS,0040,SCHOOL DISTRICT 27J,9230,VIKAN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,207,200,202,0,0,0,0,609,
01,ADAMS,0040,SCHOOL DISTRICT 27J,9426,WEST RIDGE ELEMENTARY,57,44,63,105,118,112,111,118,0,0,0,0,0,0,0,728,
01,ADAMS,0050,BENNETT 29J,0763,BENNETT PRESCHOOL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,
01,ADAMS,0050,BENNETT 29J,0770,BENNETT ELEMENTARY SCHOOL,0,62,0,68,67,73,76,83,0,0,0,0,0,0,0,429,
01,ADAMS,0050,BENNETT 29J,0774,BENNETT MIDDLE SCHOOL,0,0,0,0,0,0,0,0,93,75,85,0,0,0,0,253,
01,ADAMS,0050,BENNETT 29J,0775,BENNETT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,86,87,99,73,345,
01,ADAMS,0060,STRASBURG 31J,7133,PRAIRIE CREEK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,1,0,6,5,12,
01,ADAMS,0060,STRASBURG 31J,8328,STRASBURG ELEMENTARY SCHOOL,82,0,74,62,72,72,63,93,0,0,0,0,0,0,0,518,
01,ADAMS,0060,STRASBURG 31J,8332,HEMPHILL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,80,75,61,0,0,0,0,216,
01,ADAMS,0060,STRASBURG 31J,8334,STRASBURG HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,76,79,85,79,319,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,0000,Not in a school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,1622,CLARA E. METZ ELEMENTARY SCHOOL,16,0,60,37,37,55,44,62,0,0,0,0,0,0,0,311,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,2876,FAIRVIEW ELEMENTARY SCHOOL,16,0,49,36,52,44,55,33,0,0,0,0,0,0,0,285,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3144,FRANCIS M. DAY ELEMENTARY SCHOOL,59,0,46,53,51,41,49,58,0,0,0,0,0,0,0,357,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3649,GREGORY HILL PRESCHOOL,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3792,HARRIS PARK ELEMENTARY SCHOOL,16,0,38,45,37,48,50,64,0,0,0,0,0,0,0,298,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,3931,HIDDEN LAKE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,10,38,85,236,369,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4334,COLORADO STEM ACADEMY,0,0,33,32,36,41,41,48,53,44,54,0,0,0,0,382,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,4465,JOSEPHINE HODGKINS ELEMENTARY SCHOOL,105,0,86,96,77,71,92,75,0,0,0,0,0,0,0,602,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,151,166,155,0,0,0,0,472,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,5834,MESA ELEMENTARY SCHOOL,30,0,43,42,41,59,53,59,0,0,0,0,0,0,0,327,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7305,IVER C. RANUM MIDDLE SCHOOL,0,0,0,0,0,0,0,0,231,216,236,0,0,0,0,683,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7810,JOHN E. FLYNN A MARZANO ACADEMY,16,0,49,42,49,36,43,28,0,0,0,0,0,0,0,263,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7812,SHAW HEIGHTS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,187,189,189,0,0,0,0,565,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7860,SHERRELWOOD ELEMENTARY SCHOOL,16,0,42,46,39,47,44,42,0,0,0,0,0,0,0,276,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,7952,SKYLINE VISTA ELEMENTARY SCHOOL,32,0,71,45,54,50,66,58,0,0,0,0,0,0,0,376,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8406,SUNSET RIDGE ELEMENTARY SCHOOL,16,0,55,53,45,56,52,69,0,0,0,0,0,0,0,346,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,16,0,45,58,45,58,64,68,0,0,0,0,0,0,0,354,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9236,WESTMINSTER ACADEMY FOR INTERNATIONAL STUDIES,16,0,33,39,33,35,36,35,21,20,19,0,0,0,0,287,
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9466,WESTMINSTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,690,656,536,509,"2,391",
01,ADAMS,0070,WESTMINSTER PUBLIC SCHOOLS,9734,WESTMINSTER PUBLIC SCHOOLS EARLY LEARNING CENTER,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
02,ALAMOSA,0100,ALAMOSA RE-11J,0114,ORTEGA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,168,178,172,0,0,0,0,518,
02,ALAMOSA,0100,ALAMOSA RE-11J,0115,ALAMOSA ELEMENTARY SCHOOL,0,0,171,167,203,212,206,192,0,0,0,0,0,0,0,"1,151",
02,ALAMOSA,0100,ALAMOSA RE-11J,0118,ALAMOSA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,195,134,145,142,616,
02,ALAMOSA,0100,ALAMOSA RE-11J,0368,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE,0,0,0,0,0,0,0,0,1,3,10,13,8,5,8,48,
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7626,SANGRE DE CRISTO ELEMENTARY SCHOOL,21,0,22,18,21,19,25,28,0,0,0,0,0,0,0,154,
02,ALAMOSA,0110,SANGRE DE CRISTO RE-22J,7630,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,32,23,20,18,17,21,25,156,
03,ARAPAHOE,0120,ENGLEWOOD 1,0206,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,0,0,0,0,0,0,0,0,0,0,0,28,76,102,95,301,
03,ARAPAHOE,0120,ENGLEWOOD 1,1514,CHARLES HAY WORLD SCHOOL,0,0,53,59,44,49,52,42,43,0,0,0,0,0,0,342,
03,ARAPAHOE,0120,ENGLEWOOD 1,1556,CHERRELYN ELEMENTARY SCHOOL,0,0,32,38,30,28,32,33,33,0,0,0,0,0,0,226,
03,ARAPAHOE,0120,ENGLEWOOD 1,1652,CLAYTON ELEMENTARY SCHOOL,0,0,67,79,55,57,63,71,46,0,0,0,0,0,0,438,
03,ARAPAHOE,0120,ENGLEWOOD 1,2746,ENGLEWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,157,141,126,95,519,
03,ARAPAHOE,0120,ENGLEWOOD 1,2750,ENGLEWOOD LEADERSHIP ACADEMY,0,0,0,0,0,0,0,0,34,22,22,0,0,0,0,78,
03,ARAPAHOE,0120,ENGLEWOOD 1,2752,ENGLEWOOD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,150,127,0,0,0,0,277,
03,ARAPAHOE,0120,ENGLEWOOD 1,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,
03,ARAPAHOE,0120,ENGLEWOOD 1,9620,WM E BISHOP ELEMENTARY SCHOOL,0,0,33,33,42,39,32,29,26,0,0,0,0,0,0,234,
03,ARAPAHOE,0123,SHERIDAN 2,3054,ALICE TERRY ELEMENTARY SCHOOL,0,0,75,78,72,0,0,0,0,0,0,0,0,0,0,225,
03,ARAPAHOE,0123,SHERIDAN 2,7837,FORT LOGAN NORTHGATE,0,0,0,0,0,88,96,88,102,102,97,0,0,0,0,573,
