County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
39,MESA,2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,27,46,20,60,60,70,71,71,0,0,0,0,0,0,0,425,
39,MESA,2000,MESA COUNTY VALLEY 51,6055,CAREER CENTER PRESCHOOL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,
39,MESA,2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,420,394,415,1229,
39,MESA,2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,204,214,199,0,0,0,0,617,
39,MESA,2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,27,95,6,74,87,78,63,93,0,0,0,0,0,0,0,523,
39,MESA,2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,29,53,21,55,56,64,59,73,0,0,0,0,0,0,0,410,
39,MESA,2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,169,164,169,0,0,0,0,502,
39,MESA,2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,280,247,248,231,1006,
39,MESA,2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,0,31,20,54,69,72,68,70,0,0,0,0,0,0,0,384,
39,MESA,2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,17,62,131,210,
39,MESA,2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,185,183,197,0,0,0,0,565,
39,MESA,2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,27,0,92,74,83,90,69,83,0,0,0,0,0,0,0,518,
39,MESA,2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,29,37,38,76,74,93,84,100,0,0,0,0,0,0,0,531,
39,MESA,2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,27,35,20,58,62,68,57,62,0,0,0,0,0,0,0,389,
